Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2020/21

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Varberg;1383;Hallands län;13;Kommunal;681;16,1;77,4;8,5;14,1;
Varberg;1383;Hallands län;13;Enskild;81;16,9;82,7;..;..;
Vaxholm;0187;Stockholms län;01;Samtliga;150;16,8;94,0;..;..;
Vaxholm;0187;Stockholms län;01;Kommunal;145;16,9;93,8;..;..;
Vaxholm;0187;Stockholms län;01;Enskild;..;..;..;.;.;
Vellinge;1233;Skåne län;12;Samtliga;525;15,3;85,9;7,0;7,0;
Vellinge;1233;Skåne län;12;Kommunal;355;15,3;85,9;7,9;6,2;
Vellinge;1233;Skåne län;12;Enskild;170;15,4;85,9;..;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;361;16,9;71,2;11,1;17,7;
Vetlanda;0685;Jönköpings län;06;Kommunal;351;17,0;70,9;11,1;17,9;
Vetlanda;0685;Jönköpings län;06;Enskild;10;12,3;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;73;16,4;74,0;..;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;68;16,4;76,5;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;..;..;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;155;17,0;80,0;6,5;13,5;
Vimmerby;0884;Kalmar län;08;Kommunal;155;17,0;80,0;6,5;13,5;
Vindeln;2404;Västerbottens län;24;Samtliga;67;16,7;68,7;..;..;
Vindeln;2404;Västerbottens län;24;Kommunal;67;16,7;68,7;..;..;
Vingåker;0428;Södermanlands län;04;Samtliga;86;17,3;64,0;..;..;
Vingåker;0428;Södermanlands län;04;Kommunal;86;17,3;64,0;..;..;
Vårgårda;1442;Västra Götalands län;14;Samtliga;140;17,0;79,3;10,7;10,0;
Vårgårda;1442;Västra Götalands län;14;Kommunal;140;17,0;79,3;10,7;10,0;
Vänersborg;1487;Västra Götalands län;14;Samtliga;480;15,5;71,3;10,6;18,1;
Vänersborg;1487;Västra Götalands län;14;Kommunal;405;16,2;68,1;12,1;19,8;
Vänersborg;1487;Västra Götalands län;14;Enskild;75;11,9;88,0;..;..;
Vännäs;2460;Västerbottens län;24;Samtliga;99;16,7;87,9;..;..;
Vännäs;2460;Västerbottens län;24;Kommunal;95;16,9;88,4;..;..;
Vännäs;2460;Västerbottens län;24;Enskild;..;..;..;.;..;
Värmdö;0120;Stockholms län;01;Samtliga;468;16,9;73,3;10,7;16,0;
Värmdö;0120;Stockholms län;01;Kommunal;415;16,9;71,3;11,6;17,1;
Värmdö;0120;Stockholms län;01;Enskild;53;16,9;88,7;..;..;
Värnamo;0683;Jönköpings län;06;Samtliga;408;17,0;71,8;9,3;18,9;
Värnamo;0683;Jönköpings län;06;Kommunal;408;17,0;71,8;9,3;18,9;
Västervik;0883;Kalmar län;08;Samtliga;388;16,0;74,0;10,1;16,0;
Västervik;0883;Kalmar län;08;Kommunal;382;16,1;73,6;10,2;16,2;
Västervik;0883;Kalmar län;08;Enskild;..;..;..;.;.;
Västerås;1980;Västmanlands län;19;Samtliga;1 752;16,5;73,5;9,9;16,6;
Västerås;1980;Västmanlands län;19;Kommunal;1 171;16,4;69,8;10,0;20,2;
Västerås;1980;Västmanlands län;19;Enskild;581;16,6;81,1;9,6;9,3;
Växjö;0780;Kronobergs län;07;Samtliga;1 137;17,0;74,6;9,7;15,7;
Växjö;0780;Kronobergs län;07;Kommunal;1 002;16,9;74,1;9,4;16,6;
Växjö;0780;Kronobergs län;07;Enskild;135;17,1;78,5;11,9;9,6;
Ydre;0512;Östergötlands län;05;Samtliga;35;11,8;54,3;..;..;
Ydre;0512;Östergötlands län;05;Kommunal;35;11,8;54,3;..;..;
Ystad;1286;Skåne län;12;Samtliga;368;16,7;79,3;8,4;12,2;
Ystad;1286;Skåne län;12;Kommunal;311;16,9;77,2;9,0;13,8;
Ystad;1286;Skåne län;12;Enskild;57;15,7;91,2;..;..;
Åmål;1492;Västra Götalands län;14;Samtliga;143;16,9;62,2;13,3;24,5;
Åmål;1492;Västra Götalands län;14;Kommunal;117;17,0;56,4;15,4;28,2;
Åmål;1492;Västra Götalands län;14;Enskild;26;16,7;~100;..;..;
Ånge;2260;Västernorrlands län;22;Samtliga;83;13,6;71,1;13,3;15,7;
Ånge;2260;Västernorrlands län;22;Kommunal;71;14,0;69,0;..;..;
Ånge;2260;Västernorrlands län;22;Enskild;12;11,8;~100;..;.;
Åre;2321;Jämtlands län;23;Samtliga;155;16,9;76,1;12,3;11,6;
Åre;2321;Jämtlands län;23;Kommunal;155;16,9;76,1;12,3;11,6;
Årjäng;1765;Värmlands län;17;Samtliga;113;16,9;75,2;9,7;15,0;
Årjäng;1765;Värmlands län;17;Kommunal;109;16,9;77,1;9,2;13,8;
Årjäng;1765;Värmlands län;17;Enskild;..;..;..;..;..;
Åsele;2463;Västerbottens län;24;Samtliga;26;16,8;80,8;..;..;
Åsele;2463;Västerbottens län;24;Kommunal;26;16,8;80,8;..;..;
Åstorp;1277;Skåne län;12;Samtliga;218;17,0;57,8;11,5;30,7;
Åstorp;1277;Skåne län;12;Kommunal;218;17,0;57,8;11,5;30,7;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;129;16,8;63,6;10,9;25,6;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;129;16,8;63,6;10,9;25,6;
Älmhult;0765;Kronobergs län;07;Samtliga;219;17,0;68,5;10,5;21,0;
Älmhult;0765;Kronobergs län;07;Kommunal;179;17,0;67,6;10,6;21,8;
Älmhult;0765;Kronobergs län;07;Enskild;40;17,0;72,5;..;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;80;12,9;78,8;..;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;80;12,9;78,8;..;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;104;16,7;69,2;9,6;21,2;
Älvkarleby;0319;Uppsala län;03;Kommunal;73;16,7;69,9;..;..;
Älvkarleby;0319;Uppsala län;03;Enskild;31;16,7;67,7;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;82;17,0;79,3;..;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;82;17,0;79,3;..;..;
Ängelholm;1292;Skåne län;12;Samtliga;518;15,9;75,1;8,7;16,2;
Ängelholm;1292;Skåne län;12;Kommunal;504;15,9;74,6;8,7;16,7;
Ängelholm;1292;Skåne län;12;Enskild;14;17,0;~100;..;.;
Öckerö;1407;Västra Götalands län;14;Samtliga;173;16,4;78,0;8,7;13,3;
Öckerö;1407;Västra Götalands län;14;Kommunal;155;16,9;79,4;8,4;12,3;
Öckerö;1407;Västra Götalands län;14;Enskild;18;11,9;66,7;..;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;52;17,0;69,2;..;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;52;17,0;69,2;..;..;
Örebro;1880;Örebro län;18;Samtliga;1 926;16,6;71,4;10,0;18,6;
Örebro;1880;Örebro län;18;Kommunal;1 371;16,6;67,5;10,2;22,3;
Örebro;1880;Örebro län;18;Enskild;555;16,7;81,1;9,4;9,5;
Örkelljunga;1257;Skåne län;12;Samtliga;127;17,0;66,1;..;..;
Örkelljunga;1257;Skåne län;12;Kommunal;115;16,9;64,3;..;..;
Örkelljunga;1257;Skåne län;12;Enskild;12;17,1;~100;..;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;672;16,6;75,4;6,5;18,0;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;653;16,6;75,5;6,6;17,9;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;19;16,7;73,7;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;777;15,5;79,7;8,4;12,0;
Östersund;2380;Jämtlands län;23;Kommunal;582;16,0;78,2;8,8;13,1;
Östersund;2380;Jämtlands län;23;Enskild;195;13,8;84,1;7,2;8,7;
Österåker;0117;Stockholms län;01;Samtliga;488;16,7;77,0;9,4;13,5;
Österåker;0117;Stockholms län;01;Kommunal;362;16,7;75,4;10,2;14,4;
Österåker;0117;Stockholms län;01;Enskild;126;16,9;81,7;..;..;
Östhammar;0382;Uppsala län;03;Samtliga;218;17,0;69,7;12,8;17,4;
Östhammar;0382;Uppsala län;03;Kommunal;218;17,0;69,7;12,8;17,4;
Östra Göinge;1256;Skåne län;12;Samtliga;204;16,5;60,8;7,8;31,4;
Östra Göinge;1256;Skåne län;12;Kommunal;185;17,0;62,2;7,6;30,3;
Östra Göinge;1256;Skåne län;12;Enskild;19;11,6;..;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;29;16,7;82,8;..;..;
Överkalix;2513;Norrbottens län;25;Kommunal;26;16,8;~100;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;..;..;..;.;..;
Övertorneå;2518;Norrbottens län;25;Samtliga;40;11,5;77,5;..;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;34;11,6;73,5;..;..;
Övertorneå;2518;Norrbottens län;25;Enskild;..;..;..;.;.;

Rapportbeskrivning och definitioner etc.  
 
Samtliga uppgifter avser elever i skolor med betyg enligt det mål- och kunskapsrelaterade betygssystemet.

OBS! Måtten som visar andel som fått godkänt betyg (A-E) i alla ämnen och andel som inte fått A-E i ett, 
flera eller alla ämnen är inte direkt jämförbara mellan län, kommuner, huvudmän eller skolenheter.
Läs mer om måttens jämförbarhet i analysstödet.

Observera att uppgifter från och med läsåret 2023/24 dubbelprickas om de baseras på färre än 10 elever på skolenhetsnivå
respektive färre än 5 elever på riks-, läns, kommun- eller huvudmannanivå. Då visas två prickar (..) i stället för utfall.
Tidigare läsår dubbelprickas uppgifter på alla summeringsnivåer om de baseras på färre än 10 elever.	
Om enbart en av andelsuppgifterna dubbelprickas, prickas även den andelsuppgift som baseras
på näst lägst antal elever. Detta för att det inte ska vara möjligt att räkna fram ett värde utifrån övriga värden.
Om antalet som ej fått godkänt betyg (A-E) är färre än 5 elever, så visas andelen som fått A-E som ~100.
Om data saknas visas en prick (.) istället för utfall. 
 

Antal elever;Antal elever som fått eller skulle ha fått betyg. Avser elever med betyg A-F, streck eller anpassad studiegång.;
Antal ämnesbetyg (genomsnitt);Genomsnittligt antal ämnesbetyg eleverna ska ha fått betyg i enligt ordinarie undervisning.;
;Avser ämnen där eleverna  har betyg A-F, streck eller anpassad studiegång. För elever som har;
;fått ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som fått godkänt betyg i alla ämnen;Andel elever med godkänt betyg (A-E) i alla ämnen som respektive elev enligt uppgift har eller ska ha läst.;
;Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång. För elever som har fått ;
;ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel elever som saknade godkänt betyg i ett ämne. Detta innefattar elever med F, streck eller anpassad;
;studiegång i ett ämne. Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång.;
;Elever som enbart läst ett ämne ingår inte. För elever som har fått ämnesövergripande undervisning i NO-;
;och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;Andel elever som saknade godkänt betyg i flera eller alla ämnen. Andelen beräknas utifrån elever med betyg A-F,;
;streck eller anpassad studiegång. För elever som har fått ämnesövergripande undervisning i NO- och/eller SO- ;
;ämnen med blockbetyg, ingår det som ett betyg.;



