Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2021/22

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Vansbro;2021;Dalarnas län;20;Enskild;..;..;..;.;..;
Vara;1470;Västra Götalands län;14;Samtliga;199;16,3;68,8;13,1;18,1;
Vara;1470;Västra Götalands län;14;Kommunal;186;16,3;68,8;12,4;18,8;
Vara;1470;Västra Götalands län;14;Enskild;13;16,9;..;..;..;
Varberg;1383;Hallands län;13;Samtliga;785;16,4;75,7;8,7;15,7;
Varberg;1383;Hallands län;13;Kommunal;701;16,3;76,5;8,1;15,4;
Varberg;1383;Hallands län;13;Enskild;84;17,1;69,0;13,1;17,9;
Vaxholm;0187;Stockholms län;01;Samtliga;156;16,8;89,7;..;..;
Vaxholm;0187;Stockholms län;01;Kommunal;152;17,0;89,5;..;..;
Vaxholm;0187;Stockholms län;01;Enskild;..;..;..;.;.;
Vellinge;1233;Skåne län;12;Samtliga;528;16,0;84,7;8,0;7,4;
Vellinge;1233;Skåne län;12;Kommunal;357;16,2;82,9;9,5;7,6;
Vellinge;1233;Skåne län;12;Enskild;171;15,4;88,3;..;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;350;16,9;70,9;12,9;16,3;
Vetlanda;0685;Jönköpings län;06;Kommunal;341;17,1;71,6;12,9;15,5;
Vetlanda;0685;Jönköpings län;06;Enskild;..;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;80;16,9;83,8;..;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;69;16,9;84,1;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;11;16,6;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;173;17,1;73,4;13,3;13,3;
Vimmerby;0884;Kalmar län;08;Kommunal;173;17,1;73,4;13,3;13,3;
Vindeln;2404;Västerbottens län;24;Samtliga;70;16,6;71,4;..;..;
Vindeln;2404;Västerbottens län;24;Kommunal;70;16,6;71,4;..;..;
Vingåker;0428;Södermanlands län;04;Samtliga;103;16,8;56,3;14,6;29,1;
Vingåker;0428;Södermanlands län;04;Kommunal;99;17,0;54,5;15,2;30,3;
Vingåker;0428;Södermanlands län;04;Enskild;..;..;..;.;.;
Vårgårda;1442;Västra Götalands län;14;Samtliga;158;16,9;79,7;..;..;
Vårgårda;1442;Västra Götalands län;14;Kommunal;158;16,9;79,7;..;..;
Vänersborg;1487;Västra Götalands län;14;Samtliga;463;15,9;66,1;11,9;22,0;
Vänersborg;1487;Västra Götalands län;14;Kommunal;388;16,6;63,1;12,9;24,0;
Vänersborg;1487;Västra Götalands län;14;Enskild;75;12,0;81,3;..;..;
Vännäs;2460;Västerbottens län;24;Samtliga;111;16,5;84,7;..;..;
Vännäs;2460;Västerbottens län;24;Kommunal;103;16,9;85,4;..;..;
Vännäs;2460;Västerbottens län;24;Enskild;..;..;..;..;..;
Värmdö;0120;Stockholms län;01;Samtliga;502;16,8;81,9;7,4;10,8;
Värmdö;0120;Stockholms län;01;Kommunal;387;16,7;78,8;8,5;12,7;
Värmdö;0120;Stockholms län;01;Enskild;115;17,0;92,2;..;..;
Värnamo;0683;Jönköpings län;06;Samtliga;448;16,9;74,3;8,3;17,4;
Värnamo;0683;Jönköpings län;06;Kommunal;448;16,9;74,3;8,3;17,4;
Västervik;0883;Kalmar län;08;Samtliga;416;16,2;76,4;6,3;17,3;
Västervik;0883;Kalmar län;08;Kommunal;412;16,3;76,5;6,3;17,2;
Västervik;0883;Kalmar län;08;Enskild;..;..;..;.;..;
Västerås;1980;Västmanlands län;19;Samtliga;1 806;16,5;72,7;11,0;16,3;
Västerås;1980;Västmanlands län;19;Kommunal;1 302;16,3;71,4;11,1;17,5;
Västerås;1980;Västmanlands län;19;Enskild;504;17,0;76,0;10,7;13,3;
Växjö;0780;Kronobergs län;07;Samtliga;1 220;17,0;73,8;10,6;15,7;
Växjö;0780;Kronobergs län;07;Kommunal;1 051;16,9;73,6;10,1;16,3;
Växjö;0780;Kronobergs län;07;Enskild;169;17,2;74,6;13,6;11,8;
Ydre;0512;Östergötlands län;05;Samtliga;32;12,0;~100;.;..;
Ydre;0512;Östergötlands län;05;Kommunal;32;12,0;~100;.;..;
Ystad;1286;Skåne län;12;Samtliga;347;16,8;77,8;6,9;15,3;
Ystad;1286;Skåne län;12;Kommunal;293;17,1;78,5;5,1;16,4;
Ystad;1286;Skåne län;12;Enskild;54;15,7;74,1;..;..;
Åmål;1492;Västra Götalands län;14;Samtliga;155;16,9;60,0;8,4;31,6;
Åmål;1492;Västra Götalands län;14;Kommunal;115;16,9;51,3;10,4;38,3;
Åmål;1492;Västra Götalands län;14;Enskild;40;16,8;85,0;..;..;
Ånge;2260;Västernorrlands län;22;Samtliga;72;14,8;72,2;..;..;
Ånge;2260;Västernorrlands län;22;Kommunal;67;15,1;70,1;..;..;
Ånge;2260;Västernorrlands län;22;Enskild;..;..;..;.;.;
Åre;2321;Jämtlands län;23;Samtliga;147;16,9;75,5;12,9;11,6;
Åre;2321;Jämtlands län;23;Kommunal;147;16,9;75,5;12,9;11,6;
Årjäng;1765;Värmlands län;17;Samtliga;111;16,9;81,1;..;..;
Årjäng;1765;Värmlands län;17;Kommunal;107;16,9;81,3;..;..;
Årjäng;1765;Värmlands län;17;Enskild;..;..;..;.;..;
Åsele;2463;Västerbottens län;24;Samtliga;28;16,9;78,6;..;..;
Åsele;2463;Västerbottens län;24;Kommunal;28;16,9;78,6;..;..;
Åstorp;1277;Skåne län;12;Samtliga;240;17,1;48,8;14,2;37,1;
Åstorp;1277;Skåne län;12;Kommunal;240;17,1;48,8;14,2;37,1;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;118;16,8;50,0;15,3;34,7;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;118;16,8;50,0;15,3;34,7;
Älmhult;0765;Kronobergs län;07;Samtliga;209;16,7;61,7;16,3;22,0;
Älmhult;0765;Kronobergs län;07;Kommunal;175;16,9;61,1;15,4;23,4;
Älmhult;0765;Kronobergs län;07;Enskild;34;15,9;64,7;..;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;73;13,0;74,0;..;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;73;13,0;74,0;..;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;110;16,5;51,8;13,6;34,5;
Älvkarleby;0319;Uppsala län;03;Kommunal;85;16,4;52,9;14,1;32,9;
Älvkarleby;0319;Uppsala län;03;Enskild;25;16,7;48,0;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;72;17,0;76,4;..;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;72;17,0;76,4;..;..;
Ängelholm;1292;Skåne län;12;Samtliga;512;15,8;79,7;6,4;13,9;
Ängelholm;1292;Skåne län;12;Kommunal;502;15,8;79,3;6,6;14,1;
Ängelholm;1292;Skåne län;12;Enskild;10;15,0;100,0;.;.;
Öckerö;1407;Västra Götalands län;14;Samtliga;146;16,2;80,1;8,2;11,6;
Öckerö;1407;Västra Götalands län;14;Kommunal;127;16,8;80,3;7,9;11,8;
Öckerö;1407;Västra Götalands län;14;Enskild;19;11,9;~100;..;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;49;16,6;55,1;..;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;49;16,6;55,1;..;..;
Örebro;1880;Örebro län;18;Samtliga;1 936;16,6;70,4;11,3;18,3;
Örebro;1880;Örebro län;18;Kommunal;1 418;16,5;64,9;12,9;22,2;
Örebro;1880;Örebro län;18;Enskild;518;16,8;85,5;6,8;7,7;
Örkelljunga;1257;Skåne län;12;Samtliga;130;16,7;70,8;7,7;21,5;
Örkelljunga;1257;Skåne län;12;Kommunal;114;17,0;68,4;..;..;
Örkelljunga;1257;Skåne län;12;Enskild;16;14,9;~100;..;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;639;16,7;74,6;8,0;17,4;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;605;16,7;75,2;7,4;17,4;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;34;16,4;64,7;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;738;15,6;76,7;9,2;14,1;
Östersund;2380;Jämtlands län;23;Kommunal;553;16,2;76,1;8,9;15,0;
Östersund;2380;Jämtlands län;23;Enskild;185;13,7;78,4;10,3;11,4;
Österåker;0117;Stockholms län;01;Samtliga;481;16,5;74,8;10,0;15,2;
Österåker;0117;Stockholms län;01;Kommunal;360;16,4;74,7;9,7;15,6;
Österåker;0117;Stockholms län;01;Enskild;121;16,8;75,2;10,7;14,0;
Östhammar;0382;Uppsala län;03;Samtliga;203;16,9;63,5;12,8;23,6;
Östhammar;0382;Uppsala län;03;Kommunal;203;16,9;63,5;12,8;23,6;
Östra Göinge;1256;Skåne län;12;Samtliga;200;17,0;49,5;14,0;36,5;
Östra Göinge;1256;Skåne län;12;Kommunal;183;17,1;54,1;13,1;32,8;
Östra Göinge;1256;Skåne län;12;Enskild;17;16,5;.;..;..;
Överkalix;2513;Norrbottens län;25;Samtliga;29;16,9;65,5;..;..;
Överkalix;2513;Norrbottens län;25;Kommunal;21;16,8;71,4;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;..;..;..;..;..;
Övertorneå;2518;Norrbottens län;25;Samtliga;35;12,0;68,6;..;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;32;12,1;65,6;..;..;
Övertorneå;2518;Norrbottens län;25;Enskild;..;..;..;.;.;

Rapportbeskrivning och definitioner etc.  
 
Samtliga uppgifter avser elever i skolor med betyg enligt det mål- och kunskapsrelaterade betygssystemet.

OBS! Måtten som visar andel som fått godkänt betyg (A-E) i alla ämnen och andel som inte fått A-E i ett, 
flera eller alla ämnen är inte direkt jämförbara mellan län, kommuner, huvudmän eller skolenheter.
Läs mer om måttens jämförbarhet i analysstödet.

Observera att uppgifter från och med läsåret 2023/24 dubbelprickas om de baseras på färre än 10 elever på skolenhetsnivå
respektive färre än 5 elever på riks-, läns, kommun- eller huvudmannanivå. Då visas två prickar (..) i stället för utfall.
Tidigare läsår dubbelprickas uppgifter på alla summeringsnivåer om de baseras på färre än 10 elever.	
Om enbart en av andelsuppgifterna dubbelprickas, prickas även den andelsuppgift som baseras
på näst lägst antal elever. Detta för att det inte ska vara möjligt att räkna fram ett värde utifrån övriga värden.
Om antalet som ej fått godkänt betyg (A-E) är färre än 5 elever, så visas andelen som fått A-E som ~100.
Om data saknas visas en prick (.) istället för utfall. 
 

Antal elever;Antal elever som fått eller skulle ha fått betyg. Avser elever med betyg A-F, streck eller anpassad studiegång.;
Antal ämnesbetyg (genomsnitt);Genomsnittligt antal ämnesbetyg eleverna ska ha fått betyg i enligt ordinarie undervisning.;
;Avser ämnen där eleverna  har betyg A-F, streck eller anpassad studiegång. För elever som har;
;fått ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som fått godkänt betyg i alla ämnen;Andel elever med godkänt betyg (A-E) i alla ämnen som respektive elev enligt uppgift har eller ska ha läst.;
;Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång. För elever som har fått ;
;ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel elever som saknade godkänt betyg i ett ämne. Detta innefattar elever med F, streck eller anpassad;
;studiegång i ett ämne. Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång.;
;Elever som enbart läst ett ämne ingår inte. För elever som har fått ämnesövergripande undervisning i NO-;
;och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;Andel elever som saknade godkänt betyg i flera eller alla ämnen. Andelen beräknas utifrån elever med betyg A-F,;
;streck eller anpassad studiegång. För elever som har fått ämnesövergripande undervisning i NO- och/eller SO- ;
;ämnen med blockbetyg, ingår det som ett betyg.;



