Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2019/20

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Varberg;1383;Hallands län;13;Samtliga;713;16,6;73,1;9,4;17,5;
Varberg;1383;Hallands län;13;Kommunal;622;16,5;72,7;9,3;18,0;
Varberg;1383;Hallands län;13;Enskild;91;17,0;75,8;..;..;
Vaxholm;0187;Stockholms län;01;Samtliga;181;16,5;84,5;..;..;
Vaxholm;0187;Stockholms län;01;Kommunal;166;16,9;86,7;..;..;
Vaxholm;0187;Stockholms län;01;Enskild;15;11,9;..;..;..;
Vellinge;1233;Skåne län;12;Samtliga;501;16,3;88,4;4,8;6,8;
Vellinge;1233;Skåne län;12;Kommunal;338;16,7;88,5;5,0;6,5;
Vellinge;1233;Skåne län;12;Enskild;163;15,4;88,3;..;..;
Vetlanda;0685;Jönköpings län;06;Samtliga;311;16,9;71,4;10,0;18,6;
Vetlanda;0685;Jönköpings län;06;Kommunal;299;17,1;71,6;9,7;18,7;
Vetlanda;0685;Jönköpings län;06;Enskild;12;12,1;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;81;15,8;79,0;..;..;
Vilhelmina;2462;Västerbottens län;24;Kommunal;74;15,8;79,7;..;..;
Vilhelmina;2462;Västerbottens län;24;Enskild;..;..;..;.;..;
Vimmerby;0884;Kalmar län;08;Samtliga;166;17,0;81,9;8,4;9,6;
Vimmerby;0884;Kalmar län;08;Kommunal;166;17,0;81,9;8,4;9,6;
Vindeln;2404;Västerbottens län;24;Samtliga;68;16,7;76,5;..;..;
Vindeln;2404;Västerbottens län;24;Kommunal;68;16,7;76,5;..;..;
Vingåker;0428;Södermanlands län;04;Samtliga;98;16,7;57,1;13,3;29,6;
Vingåker;0428;Södermanlands län;04;Kommunal;97;16,8;56,7;13,4;29,9;
Vingåker;0428;Södermanlands län;04;Enskild;..;..;..;.;.;
Vårgårda;1442;Västra Götalands län;14;Samtliga;142;17,0;84,5;..;..;
Vårgårda;1442;Västra Götalands län;14;Kommunal;142;17,0;84,5;..;..;
Vänersborg;1487;Västra Götalands län;14;Samtliga;505;15,9;70,3;8,7;21,0;
Vänersborg;1487;Västra Götalands län;14;Kommunal;430;16,6;66,7;9,8;23,5;
Vänersborg;1487;Västra Götalands län;14;Enskild;75;12,0;90,7;..;..;
Vännäs;2460;Västerbottens län;24;Samtliga;86;16,4;82,6;..;..;
Vännäs;2460;Västerbottens län;24;Kommunal;82;16,8;82,9;..;..;
Vännäs;2460;Västerbottens län;24;Enskild;..;..;..;.;..;
Värmdö;0120;Stockholms län;01;Samtliga;540;16,9;79,1;7,0;13,9;
Värmdö;0120;Stockholms län;01;Kommunal;488;16,9;78,1;7,0;15,0;
Värmdö;0120;Stockholms län;01;Enskild;52;16,9;88,5;..;..;
Värnamo;0683;Jönköpings län;06;Samtliga;395;17,1;74,2;13,4;12,4;
Värnamo;0683;Jönköpings län;06;Kommunal;395;17,1;74,2;13,4;12,4;
Västervik;0883;Kalmar län;08;Samtliga;409;15,8;70,9;10,3;18,8;
Västervik;0883;Kalmar län;08;Kommunal;408;15,8;71,1;10,0;18,9;
Västervik;0883;Kalmar län;08;Enskild;..;..;.;..;.;
Västerås;1980;Västmanlands län;19;Samtliga;1 844;16,5;71,4;10,5;18,1;
Västerås;1980;Västmanlands län;19;Kommunal;1 232;16,5;66,4;11,4;22,2;
Västerås;1980;Västmanlands län;19;Enskild;612;16,4;81,5;8,7;9,8;
Växjö;0780;Kronobergs län;07;Samtliga;1 118;16,6;73,6;8,1;18,3;
Växjö;0780;Kronobergs län;07;Kommunal;983;16,5;72,7;7,6;19,6;
Växjö;0780;Kronobergs län;07;Enskild;135;17,2;80,0;11,1;8,9;
Ydre;0512;Östergötlands län;05;Samtliga;45;11,9;73,3;..;..;
Ydre;0512;Östergötlands län;05;Kommunal;45;11,9;73,3;..;..;
Ystad;1286;Skåne län;12;Samtliga;354;16,8;84,7;4,0;11,3;
Ystad;1286;Skåne län;12;Kommunal;300;17,0;83,0;4,0;13,0;
Ystad;1286;Skåne län;12;Enskild;54;15,7;~100;..;..;
Åmål;1492;Västra Götalands län;14;Samtliga;155;17,0;62,6;13,5;23,9;
Åmål;1492;Västra Götalands län;14;Kommunal;129;17,0;58,1;16,3;25,6;
Åmål;1492;Västra Götalands län;14;Enskild;26;16,9;~100;.;..;
Ånge;2260;Västernorrlands län;22;Samtliga;117;15,0;63,2;11,1;25,6;
Ånge;2260;Västernorrlands län;22;Kommunal;99;15,6;66,7;11,1;22,2;
Ånge;2260;Västernorrlands län;22;Enskild;18;11,6;..;..;..;
Åre;2321;Jämtlands län;23;Samtliga;140;17,0;77,9;11,4;10,7;
Åre;2321;Jämtlands län;23;Kommunal;140;17,0;77,9;11,4;10,7;
Årjäng;1765;Värmlands län;17;Samtliga;111;16,8;75,7;10,8;13,5;
Årjäng;1765;Värmlands län;17;Kommunal;106;16,8;74,5;11,3;14,2;
Årjäng;1765;Värmlands län;17;Enskild;..;..;..;.;.;
Åsele;2463;Västerbottens län;24;Samtliga;32;16,3;71,9;..;..;
Åsele;2463;Västerbottens län;24;Kommunal;32;16,3;71,9;..;..;
Åstorp;1277;Skåne län;12;Samtliga;227;17,0;64,3;11,9;23,8;
Åstorp;1277;Skåne län;12;Kommunal;227;17,0;64,3;11,9;23,8;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;114;16,5;52,6;21,9;25,4;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;114;16,5;52,6;21,9;25,4;
Älmhult;0765;Kronobergs län;07;Samtliga;198;17,0;67,7;9,1;23,2;
Älmhult;0765;Kronobergs län;07;Kommunal;173;17,0;68,8;9,2;22,0;
Älmhult;0765;Kronobergs län;07;Enskild;25;17,0;60,0;..;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;82;12,7;75,6;..;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;82;12,7;75,6;..;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;121;16,8;62,8;11,6;25,6;
Älvkarleby;0319;Uppsala län;03;Kommunal;96;16,7;64,6;10,4;25,0;
Älvkarleby;0319;Uppsala län;03;Enskild;25;17,0;56,0;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;76;17,0;76,3;..;..;
Älvsbyn;2560;Norrbottens län;25;Kommunal;76;17,0;76,3;..;..;
Ängelholm;1292;Skåne län;12;Samtliga;548;15,9;77,9;7,3;14,8;
Ängelholm;1292;Skåne län;12;Kommunal;541;15,9;77,6;7,4;15,0;
Ängelholm;1292;Skåne län;12;Enskild;..;..;..;.;.;
Öckerö;1407;Västra Götalands län;14;Samtliga;166;16,3;77,7;8,4;13,9;
Öckerö;1407;Västra Götalands län;14;Kommunal;146;16,9;78,1;8,2;13,7;
Öckerö;1407;Västra Götalands län;14;Enskild;20;11,9;75,0;..;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;54;16,9;68,5;..;..;
Ödeshög;0509;Östergötlands län;05;Kommunal;54;16,9;68,5;..;..;
Örebro;1880;Örebro län;18;Samtliga;1 869;16,2;69,9;9,4;20,7;
Örebro;1880;Örebro län;18;Kommunal;1 341;16,1;66,6;9,4;24,0;
Örebro;1880;Örebro län;18;Enskild;528;16,5;78,4;9,5;12,1;
Örkelljunga;1257;Skåne län;12;Samtliga;115;16,9;69,6;11,3;19,1;
Örkelljunga;1257;Skåne län;12;Kommunal;107;16,9;70,1;10,3;19,6;
Örkelljunga;1257;Skåne län;12;Enskild;..;..;..;..;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;641;16,6;73,5;8,7;17,8;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;619;16,6;73,5;9,0;17,4;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;22;16,4;..;.;..;
Östersund;2380;Jämtlands län;23;Samtliga;747;15,3;73,8;11,9;14,3;
Östersund;2380;Jämtlands län;23;Kommunal;621;15,9;73,3;11,4;15,3;
Östersund;2380;Jämtlands län;23;Enskild;126;12,2;76,2;14,3;9,5;
Österåker;0117;Stockholms län;01;Samtliga;482;15,9;80,9;8,3;10,8;
Österåker;0117;Stockholms län;01;Kommunal;383;15,6;81,7;8,9;9,4;
Österåker;0117;Stockholms län;01;Enskild;99;16,9;77,8;..;..;
Östhammar;0382;Uppsala län;03;Samtliga;236;16,5;68,6;9,7;21,6;
Östhammar;0382;Uppsala län;03;Kommunal;236;16,5;68,6;9,7;21,6;
Östra Göinge;1256;Skåne län;12;Samtliga;198;16,7;59,6;10,1;30,3;
Östra Göinge;1256;Skåne län;12;Kommunal;188;17,0;59,0;10,6;30,3;
Östra Göinge;1256;Skåne län;12;Enskild;10;11,8;..;.;..;
Överkalix;2513;Norrbottens län;25;Samtliga;21;16,4;66,7;..;..;
Överkalix;2513;Norrbottens län;25;Kommunal;13;16,7;..;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;..;..;..;.;..;
Övertorneå;2518;Norrbottens län;25;Samtliga;37;14,1;73,0;..;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;27;13,3;66,7;..;..;
Övertorneå;2518;Norrbottens län;25;Enskild;10;16,3;..;.;..;

Rapportbeskrivning och definitioner etc.  
 
Samtliga uppgifter avser elever i skolor med betyg enligt det mål- och kunskapsrelaterade betygssystemet.

OBS! Måtten som visar andel som fått godkänt betyg (A-E) i alla ämnen och andel som inte fått A-E i ett, 
flera eller alla ämnen är inte direkt jämförbara mellan län, kommuner, huvudmän eller skolenheter.
Läs mer om måttens jämförbarhet i analysstödet.

Observera att uppgifter från och med läsåret 2023/24 dubbelprickas om de baseras på färre än 10 elever på skolenhetsnivå
respektive färre än 5 elever på riks-, läns, kommun- eller huvudmannanivå. Då visas två prickar (..) i stället för utfall.
Tidigare läsår dubbelprickas uppgifter på alla summeringsnivåer om de baseras på färre än 10 elever.	
Om enbart en av andelsuppgifterna dubbelprickas, prickas även den andelsuppgift som baseras
på näst lägst antal elever. Detta för att det inte ska vara möjligt att räkna fram ett värde utifrån övriga värden.
Om antalet som ej fått godkänt betyg (A-E) är färre än 5 elever, så visas andelen som fått A-E som ~100.
Om data saknas visas en prick (.) istället för utfall. 
 

Antal elever;Antal elever som fått eller skulle ha fått betyg. Avser elever med betyg A-F, streck eller anpassad studiegång.;
Antal ämnesbetyg (genomsnitt);Genomsnittligt antal ämnesbetyg eleverna ska ha fått betyg i enligt ordinarie undervisning.;
;Avser ämnen där eleverna  har betyg A-F, streck eller anpassad studiegång. För elever som har;
;fått ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som fått godkänt betyg i alla ämnen;Andel elever med godkänt betyg (A-E) i alla ämnen som respektive elev enligt uppgift har eller ska ha läst.;
;Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång. För elever som har fått ;
;ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel elever som saknade godkänt betyg i ett ämne. Detta innefattar elever med F, streck eller anpassad;
;studiegång i ett ämne. Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång.;
;Elever som enbart läst ett ämne ingår inte. För elever som har fått ämnesövergripande undervisning i NO-;
;och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;Andel elever som saknade godkänt betyg i flera eller alla ämnen. Andelen beräknas utifrån elever med betyg A-F,;
;streck eller anpassad studiegång. För elever som har fått ämnesövergripande undervisning i NO- och/eller SO- ;
;ämnen med blockbetyg, ingår det som ett betyg.;



