Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2023/24

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;65;16,5;56,9;18,5;24,6;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;58;16,5;53,4;19,0;27,6;
Valdemarsvik;0563;Östergötlands län;05;Enskild;7;16,9;~100;..;.;
Vallentuna;0115;Stockholms län;01;Samtliga;457;15,5;78,3;9,2;12,5;
Vallentuna;0115;Stockholms län;01;Kommunal;314;17,0;79,3;8,3;12,4;
Vallentuna;0115;Stockholms län;01;Enskild;143;12,3;76,2;11,2;12,6;
Vansbro;2021;Dalarnas län;20;Samtliga;74;16,9;63,5;9,5;27,0;
Vansbro;2021;Dalarnas län;20;Kommunal;57;16,8;64,9;..;..;
Vansbro;2021;Dalarnas län;20;Enskild;17;16,9;58,8;..;..;
Vara;1470;Västra Götalands län;14;Samtliga;178;16,1;68,0;15,7;16,3;
Vara;1470;Västra Götalands län;14;Kommunal;162;16,3;66,7;15,4;17,9;
Vara;1470;Västra Götalands län;14;Enskild;16;14,8;~100;..;.;
Varberg;1383;Hallands län;13;Samtliga;786;16,6;69,7;10,4;19,8;
Varberg;1383;Hallands län;13;Kommunal;707;16,6;69,3;10,6;20,1;
Varberg;1383;Hallands län;13;Enskild;79;16,9;73,4;8,9;17,7;
Vaxholm;0187;Stockholms län;01;Samtliga;154;16,8;87,0;5,8;7,1;
Vaxholm;0187;Stockholms län;01;Kommunal;148;17,0;88,5;5,4;6,1;
Vaxholm;0187;Stockholms län;01;Enskild;6;12,0;..;..;..;
Vellinge;1233;Skåne län;12;Samtliga;533;15,8;83,7;6,6;9,8;
Vellinge;1233;Skåne län;12;Kommunal;358;16,0;81,0;6,7;12,3;
Vellinge;1233;Skåne län;12;Enskild;175;15,5;89,1;6,3;4,6;
Vetlanda;0685;Jönköpings län;06;Samtliga;362;17,0;61,9;14,6;23,5;
Vetlanda;0685;Jönköpings län;06;Kommunal;351;17,0;62,7;14,0;23,4;
Vetlanda;0685;Jönköpings län;06;Enskild;11;17,3;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;63;16,7;66,7;9,5;23,8;
Vilhelmina;2462;Västerbottens län;24;Kommunal;56;16,8;73,2;8,9;17,9;
Vilhelmina;2462;Västerbottens län;24;Enskild;7;16,3;..;..;71,4;
Vimmerby;0884;Kalmar län;08;Samtliga;170;16,9;67,1;12,9;20,0;
Vimmerby;0884;Kalmar län;08;Kommunal;170;16,9;67,1;12,9;20,0;
Vindeln;2404;Västerbottens län;24;Samtliga;62;16,9;72,6;..;..;
Vindeln;2404;Västerbottens län;24;Kommunal;62;16,9;72,6;..;..;
Vingåker;0428;Södermanlands län;04;Samtliga;88;16,7;51,1;12,5;36,4;
Vingåker;0428;Södermanlands län;04;Kommunal;80;17,1;48,8;11,3;40,0;
Vingåker;0428;Södermanlands län;04;Enskild;8;12,0;~100;..;.;
Vårgårda;1442;Västra Götalands län;14;Samtliga;150;16,9;68,0;8,7;23,3;
Vårgårda;1442;Västra Götalands län;14;Kommunal;150;16,9;68,0;8,7;23,3;
Vänersborg;1487;Västra Götalands län;14;Samtliga;477;16,0;72,5;11,9;15,5;
Vänersborg;1487;Västra Götalands län;14;Kommunal;426;16,5;72,8;11,7;15,5;
Vänersborg;1487;Västra Götalands län;14;Enskild;51;11,9;70,6;13,7;15,7;
Vännäs;2460;Västerbottens län;24;Samtliga;103;16,5;79,6;5,8;14,6;
Vännäs;2460;Västerbottens län;24;Kommunal;96;16,8;78,1;6,3;15,6;
Vännäs;2460;Västerbottens län;24;Enskild;7;11,9;100,0;.;.;
Värmdö;0120;Stockholms län;01;Samtliga;508;16,8;76,6;8,7;14,8;
Värmdö;0120;Stockholms län;01;Kommunal;392;16,8;73,5;9,2;17,3;
Värmdö;0120;Stockholms län;01;Enskild;116;17,0;87,1;6,9;6,0;
Värnamo;0683;Jönköpings län;06;Samtliga;398;17,1;71,1;12,3;16,6;
Värnamo;0683;Jönköpings län;06;Kommunal;398;17,1;71,1;12,3;16,6;
Västervik;0883;Kalmar län;08;Samtliga;384;16,4;62,5;13,8;23,7;
Västervik;0883;Kalmar län;08;Kommunal;378;16,5;62,4;13,5;24,1;
Västervik;0883;Kalmar län;08;Enskild;6;13,5;..;..;.;
Västerås;1980;Västmanlands län;19;Samtliga;1 849;16,6;68,6;12,6;18,8;
Västerås;1980;Västmanlands län;19;Kommunal;1 339;16,5;68,0;12,5;19,5;
Västerås;1980;Västmanlands län;19;Enskild;510;16,6;70,0;12,9;17,1;
Växjö;0780;Kronobergs län;07;Samtliga;1 182;16,9;68,8;10,5;20,7;
Växjö;0780;Kronobergs län;07;Kommunal;987;16,9;69,0;10,0;21,0;
Växjö;0780;Kronobergs län;07;Enskild;195;17,0;67,7;12,8;19,5;
Ydre;0512;Östergötlands län;05;Samtliga;23;12,0;~100;..;..;
Ydre;0512;Östergötlands län;05;Kommunal;23;12,0;~100;..;..;
Ystad;1286;Skåne län;12;Samtliga;389;16,7;73,5;9,8;16,7;
Ystad;1286;Skåne län;12;Kommunal;284;17,0;75,0;9,5;15,5;
Ystad;1286;Skåne län;12;Enskild;105;16,0;69,5;10,5;20,0;
Åmål;1492;Västra Götalands län;14;Samtliga;132;16,9;58,3;9,8;31,8;
Åmål;1492;Västra Götalands län;14;Kommunal;108;16,9;54,6;11,1;34,3;
Åmål;1492;Västra Götalands län;14;Enskild;24;17,0;75,0;..;..;
Ånge;2260;Västernorrlands län;22;Samtliga;87;14,9;64,4;16,1;19,5;
Ånge;2260;Västernorrlands län;22;Kommunal;76;15,4;68,4;11,8;19,7;
Ånge;2260;Västernorrlands län;22;Enskild;11;11,6;..;45,5;..;
Åre;2321;Jämtlands län;23;Samtliga;155;16,8;73,5;9,7;16,8;
Åre;2321;Jämtlands län;23;Kommunal;155;16,8;73,5;9,7;16,8;
Årjäng;1765;Värmlands län;17;Samtliga;103;16,7;60,2;15,5;24,3;
Årjäng;1765;Värmlands län;17;Kommunal;95;16,7;60,0;15,8;24,2;
Årjäng;1765;Värmlands län;17;Enskild;8;16,5;~100;..;..;
Åsele;2463;Västerbottens län;24;Samtliga;27;16,8;51,9;..;..;
Åsele;2463;Västerbottens län;24;Kommunal;27;16,8;51,9;..;..;
Åstorp;1277;Skåne län;12;Samtliga;236;17,1;52,5;15,3;32,2;
Åstorp;1277;Skåne län;12;Kommunal;236;17,1;52,5;15,3;32,2;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;127;16,7;48,8;18,1;33,1;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;127;16,7;48,8;18,1;33,1;
Älmhult;0765;Kronobergs län;07;Samtliga;204;17,0;63,7;14,2;22,1;
Älmhult;0765;Kronobergs län;07;Kommunal;186;17,0;63,4;14,5;22,0;
Älmhult;0765;Kronobergs län;07;Enskild;18;16,8;66,7;..;..;
Älvdalen;2039;Dalarnas län;20;Samtliga;94;12,6;60,6;8,5;30,9;
Älvdalen;2039;Dalarnas län;20;Kommunal;94;12,6;60,6;8,5;30,9;
Älvkarleby;0319;Uppsala län;03;Samtliga;103;16,8;70,9;8,7;20,4;
Älvkarleby;0319;Uppsala län;03;Kommunal;75;16,9;72,0;9,3;18,7;
Älvkarleby;0319;Uppsala län;03;Enskild;28;16,4;67,9;..;..;
Älvsbyn;2560;Norrbottens län;25;Samtliga;94;16,9;79,8;8,5;11,7;
Älvsbyn;2560;Norrbottens län;25;Kommunal;94;16,9;79,8;8,5;11,7;
Ängelholm;1292;Skåne län;12;Samtliga;507;16,0;74,2;10,3;15,6;
Ängelholm;1292;Skåne län;12;Kommunal;504;16,0;74,0;10,3;15,7;
Ängelholm;1292;Skåne län;12;Enskild;..;..;..;.;.;
Öckerö;1407;Västra Götalands län;14;Samtliga;140;16,5;72,1;7,9;20,0;
Öckerö;1407;Västra Götalands län;14;Kommunal;129;16,9;74,4;7,0;18,6;
Öckerö;1407;Västra Götalands län;14;Enskild;11;11,7;45,5;..;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;49;16,9;63,3;14,3;22,4;
Ödeshög;0509;Östergötlands län;05;Kommunal;49;16,9;63,3;14,3;22,4;
Örebro;1880;Örebro län;18;Samtliga;1 953;16,7;66,8;13,3;20,0;
Örebro;1880;Örebro län;18;Kommunal;1 408;16,7;63,8;13,4;22,8;
Örebro;1880;Örebro län;18;Enskild;545;16,8;74,3;13,0;12,7;
Örkelljunga;1257;Skåne län;12;Samtliga;135;16,8;66,7;17,0;16,3;
Örkelljunga;1257;Skåne län;12;Kommunal;118;16,8;65,3;18,6;16,1;
Örkelljunga;1257;Skåne län;12;Enskild;17;16,9;~100;..;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;628;16,8;74,0;8,4;17,5;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;598;16,8;73,9;8,4;17,7;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;30;16,7;76,7;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;777;15,4;67,7;12,1;20,2;
Östersund;2380;Jämtlands län;23;Kommunal;598;16,0;68,2;11,0;20,7;
Östersund;2380;Jämtlands län;23;Enskild;179;13,4;65,9;15,6;18,4;
Österåker;0117;Stockholms län;01;Samtliga;545;17,0;72,5;10,5;17,1;
Österåker;0117;Stockholms län;01;Kommunal;406;17,0;75,1;10,8;14,0;
Österåker;0117;Stockholms län;01;Enskild;139;16,9;64,7;9,4;25,9;
Östhammar;0382;Uppsala län;03;Samtliga;235;16,9;59,6;13,6;26,8;
Östhammar;0382;Uppsala län;03;Kommunal;235;16,9;59,6;13,6;26,8;
Östra Göinge;1256;Skåne län;12;Samtliga;192;17,0;58,9;12,5;28,6;
Östra Göinge;1256;Skåne län;12;Kommunal;179;17,0;61,5;12,8;25,7;
Östra Göinge;1256;Skåne län;12;Enskild;13;16,9;..;..;69,2;
Överkalix;2513;Norrbottens län;25;Samtliga;27;12,9;66,7;..;..;
Överkalix;2513;Norrbottens län;25;Kommunal;21;11,8;57,1;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;6;16,8;100,0;.;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;41;11,6;61,0;14,6;24,4;
Övertorneå;2518;Norrbottens län;25;Kommunal;29;11,7;51,7;20,7;27,6;
Övertorneå;2518;Norrbottens län;25;Enskild;12;11,3;~100;.;..;

Rapportbeskrivning och definitioner etc.  
 
Samtliga uppgifter avser elever i skolor med betyg enligt det mål- och kunskapsrelaterade betygssystemet.

OBS! Måtten som visar andel som fått godkänt betyg (A-E) i alla ämnen och andel som inte fått A-E i ett, 
flera eller alla ämnen är inte direkt jämförbara mellan län, kommuner, huvudmän eller skolenheter.
Läs mer om måttens jämförbarhet i analysstödet.

Observera att uppgifter från och med läsåret 2023/24 dubbelprickas om de baseras på färre än 10 elever på skolenhetsnivå
respektive färre än 5 elever på riks-, läns, kommun- eller huvudmannanivå. Då visas två prickar (..) i stället för utfall.
Tidigare läsår dubbelprickas uppgifter på alla summeringsnivåer om de baseras på färre än 10 elever.	
Om enbart en av andelsuppgifterna dubbelprickas, prickas även den andelsuppgift som baseras
på näst lägst antal elever. Detta för att det inte ska vara möjligt att räkna fram ett värde utifrån övriga värden.
Om antalet som ej fått godkänt betyg (A-E) är färre än 5 elever, så visas andelen som fått A-E som ~100.
Om data saknas visas en prick (.) istället för utfall. 
 

Antal elever;Antal elever som fått eller skulle ha fått betyg. Avser elever med betyg A-F, streck eller anpassad studiegång.;
Antal ämnesbetyg (genomsnitt);Genomsnittligt antal ämnesbetyg eleverna ska ha fått betyg i enligt ordinarie undervisning.;
;Avser ämnen där eleverna  har betyg A-F, streck eller anpassad studiegång. För elever som har;
;fått ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som fått godkänt betyg i alla ämnen;Andel elever med godkänt betyg (A-E) i alla ämnen som respektive elev enligt uppgift har eller ska ha läst.;
;Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång. För elever som har fått ;
;ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel elever som saknade godkänt betyg i ett ämne. Detta innefattar elever med F, streck eller anpassad;
;studiegång i ett ämne. Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång.;
;Elever som enbart läst ett ämne ingår inte. För elever som har fått ämnesövergripande undervisning i NO-;
;och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;Andel elever som saknade godkänt betyg i flera eller alla ämnen. Andelen beräknas utifrån elever med betyg A-F,;
;streck eller anpassad studiegång. För elever som har fått ämnesövergripande undervisning i NO- och/eller SO- ;
;ämnen med blockbetyg, ingår det som ett betyg.;



