Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2024/25

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;65;16,3;41,5;20,0;38,5;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;57;16,2;42,1;19,3;38,6;
Valdemarsvik;0563;Östergötlands län;05;Enskild;8;16,5;..;..;..;
Vallentuna;0115;Stockholms län;01;Samtliga;484;16,0;76,2;8,7;15,1;
Vallentuna;0115;Stockholms län;01;Kommunal;372;17,0;77,7;10,2;12,1;
Vallentuna;0115;Stockholms län;01;Enskild;112;12,6;71,4;..;..;
Vansbro;2021;Dalarnas län;20;Samtliga;76;16,9;65,8;6,6;27,6;
Vansbro;2021;Dalarnas län;20;Kommunal;63;16,9;65,1;..;..;
Vansbro;2021;Dalarnas län;20;Enskild;13;16,9;~100;..;..;
Vara;1470;Västra Götalands län;14;Samtliga;191;16,3;76,4;10,5;13,1;
Vara;1470;Västra Götalands län;14;Kommunal;172;16,4;75,0;11,6;13,4;
Vara;1470;Västra Götalands län;14;Enskild;19;15,5;~100;.;..;
Varberg;1383;Hallands län;13;Samtliga;777;16,5;71,6;10,9;17,5;
Varberg;1383;Hallands län;13;Kommunal;708;16,5;71,6;11,3;17,1;
Varberg;1383;Hallands län;13;Enskild;69;17,0;71,0;7,2;21,7;
Vaxholm;0187;Stockholms län;01;Samtliga;153;15,9;83,7;5,9;10,5;
Vaxholm;0187;Stockholms län;01;Kommunal;152;15,9;83,6;5,9;10,5;
Vaxholm;0187;Stockholms län;01;Enskild;..;..;..;.;.;
Vellinge;1233;Skåne län;12;Samtliga;510;15,1;84,5;6,3;9,2;
Vellinge;1233;Skåne län;12;Kommunal;340;15,3;82,4;6,2;11,5;
Vellinge;1233;Skåne län;12;Enskild;170;14,9;88,8;6,5;4,7;
Vetlanda;0685;Jönköpings län;06;Samtliga;331;17,0;63,4;14,2;22,4;
Vetlanda;0685;Jönköpings län;06;Kommunal;326;17,0;64,1;13,8;22,1;
Vetlanda;0685;Jönköpings län;06;Enskild;5;17,4;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;66;16,4;56,1;15,2;28,8;
Vilhelmina;2462;Västerbottens län;24;Kommunal;61;16,4;59,0;13,1;27,9;
Vilhelmina;2462;Västerbottens län;24;Enskild;5;16,6;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;180;16,9;71,1;13,3;15,6;
Vimmerby;0884;Kalmar län;08;Kommunal;180;16,9;71,1;13,3;15,6;
Vindeln;2404;Västerbottens län;24;Samtliga;61;16,8;70,5;9,8;19,7;
Vindeln;2404;Västerbottens län;24;Kommunal;61;16,8;70,5;9,8;19,7;
Vingåker;0428;Södermanlands län;04;Samtliga;98;16,7;62,2;17,3;20,4;
Vingåker;0428;Södermanlands län;04;Kommunal;91;17,1;61,5;17,6;20,9;
Vingåker;0428;Södermanlands län;04;Enskild;7;12,0;~100;..;..;
Vårgårda;1442;Västra Götalands län;14;Samtliga;130;16,9;73,1;6,9;20,0;
Vårgårda;1442;Västra Götalands län;14;Kommunal;130;16,9;73,1;6,9;20,0;
Vänersborg;1487;Västra Götalands län;14;Samtliga;421;15,7;67,0;12,8;20,2;
Vänersborg;1487;Västra Götalands län;14;Kommunal;366;16,3;65,8;13,1;21,0;
Vänersborg;1487;Västra Götalands län;14;Enskild;55;12,2;74,5;10,9;14,5;
Vännäs;2460;Västerbottens län;24;Samtliga;113;16,7;81,4;6,2;12,4;
Vännäs;2460;Västerbottens län;24;Kommunal;109;16,9;82,6;6,4;11,0;
Vännäs;2460;Västerbottens län;24;Enskild;..;..;..;.;..;
Värmdö;0120;Stockholms län;01;Samtliga;499;16,8;78,8;8,4;12,8;
Värmdö;0120;Stockholms län;01;Kommunal;386;16,7;75,4;9,1;15,5;
Värmdö;0120;Stockholms län;01;Enskild;113;17,1;90,3;..;..;
Värnamo;0683;Jönköpings län;06;Samtliga;433;17,1;70,7;12,5;16,9;
Värnamo;0683;Jönköpings län;06;Kommunal;433;17,1;70,7;12,5;16,9;
Västervik;0883;Kalmar län;08;Samtliga;382;16,5;63,1;13,9;23,0;
Västervik;0883;Kalmar län;08;Kommunal;376;16,5;63,0;13,8;23,1;
Västervik;0883;Kalmar län;08;Enskild;6;11,7;..;..;..;
Västerås;1980;Västmanlands län;19;Samtliga;1 895;16,5;71,9;12,9;15,3;
Västerås;1980;Västmanlands län;19;Kommunal;1 377;16,6;71,9;13,1;15,0;
Västerås;1980;Västmanlands län;19;Enskild;518;16,3;71,8;12,4;15,8;
Växjö;0780;Kronobergs län;07;Samtliga;1 231;16,9;72,4;9,7;18,0;
Växjö;0780;Kronobergs län;07;Kommunal;1 065;17,0;74,1;8,8;17,1;
Växjö;0780;Kronobergs län;07;Enskild;166;16,7;61,4;15,1;23,5;
Ydre;0512;Östergötlands län;05;Samtliga;40;11,9;82,5;..;..;
Ydre;0512;Östergötlands län;05;Kommunal;40;11,9;82,5;..;..;
Ystad;1286;Skåne län;12;Samtliga;398;16,9;71,6;7,3;21,1;
Ystad;1286;Skåne län;12;Kommunal;293;17,0;71,0;7,8;21,2;
Ystad;1286;Skåne län;12;Enskild;105;16,6;73,3;5,7;21,0;
Åmål;1492;Västra Götalands län;14;Samtliga;128;16,8;57,8;12,5;29,7;
Åmål;1492;Västra Götalands län;14;Kommunal;99;16,7;53,5;13,1;33,3;
Åmål;1492;Västra Götalands län;14;Enskild;29;16,9;72,4;..;..;
Ånge;2260;Västernorrlands län;22;Samtliga;84;14,6;69,0;19,0;11,9;
Ånge;2260;Västernorrlands län;22;Kommunal;72;15,0;69,4;18,1;12,5;
Ånge;2260;Västernorrlands län;22;Enskild;12;11,7;~100;..;..;
Åre;2321;Jämtlands län;23;Samtliga;119;17,0;73,1;10,9;16,0;
Åre;2321;Jämtlands län;23;Kommunal;119;17,0;73,1;10,9;16,0;
Årjäng;1765;Värmlands län;17;Samtliga;106;16,8;64,2;13,2;22,6;
Årjäng;1765;Värmlands län;17;Kommunal;103;16,8;63,1;13,6;23,3;
Årjäng;1765;Värmlands län;17;Enskild;..;..;..;.;.;
Åsele;2463;Västerbottens län;24;Samtliga;28;16,7;50,0;17,9;32,1;
Åsele;2463;Västerbottens län;24;Kommunal;28;16,7;50,0;17,9;32,1;
Åstorp;1277;Skåne län;12;Samtliga;211;17,0;49,3;15,2;35,5;
Åstorp;1277;Skåne län;12;Kommunal;211;17,0;49,3;15,2;35,5;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;126;16,8;59,5;11,9;28,6;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;126;16,8;59,5;11,9;28,6;
Älmhult;0765;Kronobergs län;07;Samtliga;191;17,0;70,7;11,0;18,3;
Älmhult;0765;Kronobergs län;07;Kommunal;170;17,0;67,6;11,8;20,6;
Älmhult;0765;Kronobergs län;07;Enskild;21;16,9;~100;..;.;
Älvdalen;2039;Dalarnas län;20;Samtliga;74;13,3;66,2;..;..;
Älvdalen;2039;Dalarnas län;20;Kommunal;74;13,3;66,2;..;..;
Älvkarleby;0319;Uppsala län;03;Samtliga;131;17,0;56,5;13,7;29,8;
Älvkarleby;0319;Uppsala län;03;Kommunal;85;17,0;52,9;14,1;32,9;
Älvkarleby;0319;Uppsala län;03;Enskild;46;17,1;63,0;13,0;23,9;
Älvsbyn;2560;Norrbottens län;25;Samtliga;90;17,0;68,9;14,4;16,7;
Älvsbyn;2560;Norrbottens län;25;Kommunal;90;17,0;68,9;14,4;16,7;
Ängelholm;1292;Skåne län;12;Samtliga;526;15,8;74,9;11,4;13,7;
Ängelholm;1292;Skåne län;12;Kommunal;520;15,8;74,6;11,5;13,8;
Ängelholm;1292;Skåne län;12;Enskild;6;17,2;100,0;.;.;
Öckerö;1407;Västra Götalands län;14;Samtliga;133;16,2;67,7;18,0;14,3;
Öckerö;1407;Västra Götalands län;14;Kommunal;116;16,9;68,1;18,1;13,8;
Öckerö;1407;Västra Götalands län;14;Enskild;17;12,0;64,7;..;..;
Ödeshög;0509;Östergötlands län;05;Samtliga;53;16,8;60,4;15,1;24,5;
Ödeshög;0509;Östergötlands län;05;Kommunal;53;16,8;60,4;15,1;24,5;
Örebro;1880;Örebro län;18;Samtliga;1 935;16,8;70,3;11,2;18,5;
Örebro;1880;Örebro län;18;Kommunal;1 391;16,7;66,9;11,3;21,9;
Örebro;1880;Örebro län;18;Enskild;544;16,8;79,2;10,8;9,9;
Örkelljunga;1257;Skåne län;12;Samtliga;117;15,6;63,2;17,9;18,8;
Örkelljunga;1257;Skåne län;12;Kommunal;106;15,5;60,4;19,8;19,8;
Örkelljunga;1257;Skåne län;12;Enskild;11;16,7;~100;.;..;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;663;16,9;72,7;11,6;15,7;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;631;16,9;72,4;11,4;16,2;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;32;16,5;78,1;..;..;
Östersund;2380;Jämtlands län;23;Samtliga;705;15,3;70,9;10,2;18,9;
Östersund;2380;Jämtlands län;23;Kommunal;534;16,0;71,3;9,2;19,5;
Östersund;2380;Jämtlands län;23;Enskild;171;13,4;69,6;13,5;17,0;
Österåker;0117;Stockholms län;01;Samtliga;575;17,0;73,6;10,4;16,0;
Österåker;0117;Stockholms län;01;Kommunal;378;17,0;72,8;11,4;15,9;
Österåker;0117;Stockholms län;01;Enskild;197;17,0;75,1;8,6;16,2;
Östhammar;0382;Uppsala län;03;Samtliga;265;16,9;66,4;14,0;19,6;
Östhammar;0382;Uppsala län;03;Kommunal;265;16,9;66,4;14,0;19,6;
Östra Göinge;1256;Skåne län;12;Samtliga;164;17,1;61,0;11,0;28,0;
Östra Göinge;1256;Skåne län;12;Kommunal;153;17,1;62,1;11,8;26,1;
Östra Göinge;1256;Skåne län;12;Enskild;11;16,7;45,5;.;54,5;
Överkalix;2513;Norrbottens län;25;Samtliga;22;16,9;68,2;..;..;
Överkalix;2513;Norrbottens län;25;Kommunal;16;16,9;68,8;..;..;
Överkalix;2513;Norrbottens län;25;Enskild;6;17,0;..;..;.;
Övertorneå;2518;Norrbottens län;25;Samtliga;33;11,6;60,6;..;..;
Övertorneå;2518;Norrbottens län;25;Kommunal;29;11,7;55,2;..;..;
Övertorneå;2518;Norrbottens län;25;Enskild;..;..;..;.;.;

Rapportbeskrivning och definitioner etc.  
 
Samtliga uppgifter avser elever i skolor med betyg enligt det mål- och kunskapsrelaterade betygssystemet.

OBS! Måtten som visar andel som fått godkänt betyg (A-E) i alla ämnen och andel som inte fått A-E i ett, 
flera eller alla ämnen är inte direkt jämförbara mellan län, kommuner, huvudmän eller skolenheter.
Läs mer om måttens jämförbarhet i analysstödet.

Observera att uppgifter från och med läsåret 2023/24 dubbelprickas om de baseras på färre än 10 elever på skolenhetsnivå
respektive färre än 5 elever på riks-, läns, kommun- eller huvudmannanivå. Då visas två prickar (..) i stället för utfall.
Tidigare läsår dubbelprickas uppgifter på alla summeringsnivåer om de baseras på färre än 10 elever.	
Om enbart en av andelsuppgifterna dubbelprickas, prickas även den andelsuppgift som baseras
på näst lägst antal elever. Detta för att det inte ska vara möjligt att räkna fram ett värde utifrån övriga värden.
Om antalet som ej fått godkänt betyg (A-E) är färre än 5 elever, så visas andelen som fått A-E som ~100.
Om data saknas visas en prick (.) istället för utfall. 
 

Antal elever;Antal elever som fått eller skulle ha fått betyg. Avser elever med betyg A-F, streck eller anpassad studiegång.;
Antal ämnesbetyg (genomsnitt);Genomsnittligt antal ämnesbetyg eleverna ska ha fått betyg i enligt ordinarie undervisning.;
;Avser ämnen där eleverna  har betyg A-F, streck eller anpassad studiegång. För elever som har;
;fått ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som fått godkänt betyg i alla ämnen;Andel elever med godkänt betyg (A-E) i alla ämnen som respektive elev enligt uppgift har eller ska ha läst.;
;Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång. För elever som har fått ;
;ämnesövergripande undervisning i NO- och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel elever som saknade godkänt betyg i ett ämne. Detta innefattar elever med F, streck eller anpassad;
;studiegång i ett ämne. Andelen beräknas utifrån elever med betyg A-F, streck eller anpassad studiegång.;
;Elever som enbart läst ett ämne ingår inte. För elever som har fått ämnesövergripande undervisning i NO-;
;och/eller SO-ämnen med blockbetyg, ingår det som ett betyg.;
Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;Andel elever som saknade godkänt betyg i flera eller alla ämnen. Andelen beräknas utifrån elever med betyg A-F,;
;streck eller anpassad studiegång. För elever som har fått ämnesövergripande undervisning i NO- och/eller SO- ;
;ämnen med blockbetyg, ingår det som ett betyg.;



